Title	Sample@acc	Run@acc	Experiment@acc	Experiment@name	Study@name	Platform	instrument_model	LIBRARY_NAME	LIBRARY_STRATEGY	LIBRARY_SOURCE	LIBRARY_SELECTION	Statistics@total_bases	Unnamed: 13	Platform (Sequel/Sequel II/Revio)	Type (CLR/HiFi)
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047571	SRX25521977	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_demux_bam_4	WGS	GENOMIC	size fractionation	21022414528		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047572	SRX25521976	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_demux_bam_3	WGS	GENOMIC	size fractionation	20118463939		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047573	SRX25521975	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_demux_bam_2	WGS	GENOMIC	size fractionation	13033732808		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047574	SRX25521974	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_demux_bam_1	WGS	GENOMIC	size fractionation	22241419210		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047575	SRX25521973	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_5mC_bam_5	WGS	GENOMIC	size fractionation	18246700975		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047576	SRX25521972	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_5mC_bam_4	WGS	GENOMIC	size fractionation	21941442577		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047577	SRX25521971	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_5mC_bam_3	WGS	GENOMIC	size fractionation	21020774830		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047578	SRX25521970	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_subreads_5	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047579	SRX25521969	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_5mC_bam_2	WGS	GENOMIC	size fractionation	13600851645		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047580	SRX25521968	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_subreads_4	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047581	SRX25521967	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_subreads_3	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047582	SRX25521966	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_subreads_2	WGS	GENOMIC	size fractionation	2.65117E+11		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047583	SRX25521965	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_subreads_1	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047584	SRX25521964	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_fastq_5	WGS	GENOMIC	size fractionation	17514391385		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047585	SRX25521963	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_fastq_4	WGS	GENOMIC	size fractionation	21022414528		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047586	SRX25521962	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_fastq_3	WGS	GENOMIC	size fractionation	20118463939		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047587	SRX25521961	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_fastq_2	WGS	GENOMIC	size fractionation	13033732808		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047588	SRX25521960	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_fastq_1	WGS	GENOMIC	size fractionation	22241419210		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047589	SRX25521959	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_demux_bam_5	WGS	GENOMIC	size fractionation	17514391385		Sequel II	HiFi
Hippopotamus amphibius PacBio HiFi sequencing	SRS22175712	SRR30047590	SRX25521958	Hippopotamus amphibius PacBio HiFi sequencing	"Hippopotamus amphibius (East African hippopotamus) genome, mHipAmp2, sequence data"	PACBIO_SMRT	Sequel II	mHipAmp2_PacBio_HiFi_5mC_bam_1	WGS	GENOMIC	size fractionation	23113687597		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049669	SRX25524076	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_fastq_3	WGS	GENOMIC	size fractionation	20049845275		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049670	SRX25524075	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_fastq_4	WGS	GENOMIC	size fractionation	24356555343		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049671	SRX25524074	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_fastq_5	WGS	GENOMIC	size fractionation	17313596320		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049672	SRX25524073	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_subreads_1	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049673	SRX25524072	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_subreads_2	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049674	SRX25524071	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_subreads_3	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049675	SRX25524070	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_5mC_bam_1	WGS	GENOMIC	size fractionation	22164244547		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049676	SRX25524069	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_subreads_4	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049677	SRX25524068	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_subreads_5	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049678	SRX25524067	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_5mC_bam_2	WGS	GENOMIC	size fractionation	23556258945		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049679	SRX25524066	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_5mC_bam_3	WGS	GENOMIC	size fractionation	21256905162		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049680	SRX25524065	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_5mC_bam_4	WGS	GENOMIC	size fractionation	25611419110		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049681	SRX25524064	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_5mC_bam_5	WGS	GENOMIC	size fractionation	18402246626		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049682	SRX25524063	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_demux_bam_1	WGS	GENOMIC	size fractionation	21154360039		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049683	SRX25524062	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_demux_bam_2	WGS	GENOMIC	size fractionation	22415729397		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049684	SRX25524061	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_demux_bam_3	WGS	GENOMIC	size fractionation	20049845275		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049686	SRX25524059	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_demux_bam_4	WGS	GENOMIC	size fractionation	24356555343		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049687	SRX25524058	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_demux_bam_5	WGS	GENOMIC	size fractionation	17313596320		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049688	SRX25524057	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_fastq_1	WGS	GENOMIC	size fractionation	21154360039		Sequel II	HiFi
Xenopus petersii PacBio HiFi sequencing	SRS22177699	SRR30049689	SRX25524056	Xenopus petersii PacBio HiFi sequencing	Xenopus petersii (Peter	PACBIO_SMRT	Sequel II	aXenPet1_PacBio_HiFi_fastq_2	WGS	GENOMIC	size fractionation	22415729397		Sequel II	HiFi
Anolis sagrei PacBio HiFi sequencing	SRS22178101	SRR30050329	SRX25524687	Anolis sagrei PacBio HiFi sequencing	"Anolis sagrei (brown anole lizard) genome, rAnoSag1, sequence data"	PACBIO_SMRT	Sequel II	rAnoSag1_PacBio_HiFi_5mC_bam_2	WGS	GENOMIC	size fractionation	38760566403		Sequel II	HiFi
Anolis sagrei PacBio HiFi sequencing	SRS22178101	SRR30050330	SRX25524686	Anolis sagrei PacBio HiFi sequencing	"Anolis sagrei (brown anole lizard) genome, rAnoSag1, sequence data"	PACBIO_SMRT	Sequel II	rAnoSag1_PacBio_HiFi_subreads_2	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Anolis sagrei PacBio HiFi sequencing	SRS22178101	SRR30050331	SRX25524685	Anolis sagrei PacBio HiFi sequencing	"Anolis sagrei (brown anole lizard) genome, rAnoSag1, sequence data"	PACBIO_SMRT	Sequel II	rAnoSag1_PacBio_HiFi_demux_bam_2	WGS	GENOMIC	size fractionation	37051501117		Sequel II	HiFi
Anolis sagrei PacBio HiFi sequencing	SRS22178101	SRR30050332	SRX25524684	Anolis sagrei PacBio HiFi sequencing	"Anolis sagrei (brown anole lizard) genome, rAnoSag1, sequence data"	PACBIO_SMRT	Sequel II	rAnoSag1_PacBio_HiFi_fastq_2	WGS	GENOMIC	size fractionation	37051501117		Sequel II	HiFi
Anolis sagrei PacBio HiFi sequencing	SRS22178101	SRR30050333	SRX25524683	Anolis sagrei PacBio HiFi sequencing	"Anolis sagrei (brown anole lizard) genome, rAnoSag1, sequence data"	PACBIO_SMRT	Sequel II	rAnoSag1_PacBio_HiFi_5mC_bam_1	WGS	GENOMIC	size fractionation	30542008214		Sequel II	HiFi
Anolis sagrei PacBio HiFi sequencing	SRS22178101	SRR30050334	SRX25524682	Anolis sagrei PacBio HiFi sequencing	"Anolis sagrei (brown anole lizard) genome, rAnoSag1, sequence data"	PACBIO_SMRT	Sequel II	rAnoSag1_PacBio_HiFi_subreads_1	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Anolis sagrei PacBio HiFi sequencing	SRS22178101	SRR30050335	SRX25524681	Anolis sagrei PacBio HiFi sequencing	"Anolis sagrei (brown anole lizard) genome, rAnoSag1, sequence data"	PACBIO_SMRT	Sequel II	rAnoSag1_PacBio_HiFi_demux_bam_1	WGS	GENOMIC	size fractionation	29190157468		Sequel II	HiFi
Anolis sagrei PacBio HiFi sequencing	SRS22178101	SRR30050336	SRX25524680	Anolis sagrei PacBio HiFi sequencing	"Anolis sagrei (brown anole lizard) genome, rAnoSag1, sequence data"	PACBIO_SMRT	Sequel II	rAnoSag1_PacBio_HiFi_fastq_1	WGS	GENOMIC	size fractionation	29190157468		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094425	SRX25567846	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_fastq_3	WGS	GENOMIC	size fractionation	40297043478		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094426	SRX25567845	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_fastq_2	WGS	GENOMIC	size fractionation	41306442556		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094427	SRX25567844	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_fastq_1	WGS	GENOMIC	size fractionation	36881130795		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094428	SRX25567843	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_demux_bam_3	WGS	GENOMIC	size fractionation	40297043478		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094429	SRX25567842	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_demux_bam_2	WGS	GENOMIC	size fractionation	41306442556		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094430	SRX25567841	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_demux_bam_1	WGS	GENOMIC	size fractionation	36881130795		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094431	SRX25567840	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_5mC_bam_3	WGS	GENOMIC	size fractionation	40459167265		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094432	SRX25567839	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_5mC_bam_2	WGS	GENOMIC	size fractionation	41461284311		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094433	SRX25567838	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_subreads_3	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094434	SRX25567837	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_subreads_2	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094435	SRX25567836	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_subreads_1	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Macaca nemestrina PacBio HiFi sequencing	SRS22219854	SRR30094436	SRX25567835	Macaca nemestrina PacBio HiFi sequencing	"Macaca nemestrina (pig-tailed macaque) genome, mMacNem1, sequence data"	PACBIO_SMRT	Sequel II	mMacNem1_PacBio_HiFi_5mC_bam_1	WGS	GENOMIC	size fractionation	37029849690		Sequel II	HiFi
Eschrichtius robustus PacBio sequencing	SRS22255942	SRR30140756	SRX25609224	Eschrichtius robustus PacBio sequencing	"Eschrichtius robustus (grey whale) genome, mEscRob2, sequence data"	PACBIO_SMRT	Sequel II	mEscRob2_PacBio_reads_4	WGS	GENOMIC	size fractionation	72715767770		Sequel II	HiFi
Eschrichtius robustus PacBio HiFi sequencing	SRS22255942	SRR30140757	SRX25609223	Eschrichtius robustus PacBio HiFi sequencing	"Eschrichtius robustus (grey whale) genome, mEscRob2, sequence data"	PACBIO_SMRT	Sequel II	mEscRob2_PacBio_HiFi_fastq_4	WGS	GENOMIC	size fractionation	21015294098		Sequel II	HiFi
Eschrichtius robustus PacBio sequencing	SRS22255942	SRR30140758	SRX25609222	Eschrichtius robustus PacBio sequencing	"Eschrichtius robustus (grey whale) genome, mEscRob2, sequence data"	PACBIO_SMRT	Sequel II	mEscRob2_PacBio_reads_3	WGS	GENOMIC	size fractionation	81006516141		Sequel II	HiFi
Eschrichtius robustus PacBio HiFi sequencing	SRS22255942	SRR30140759	SRX25609221	Eschrichtius robustus PacBio HiFi sequencing	"Eschrichtius robustus (grey whale) genome, mEscRob2, sequence data"	PACBIO_SMRT	Sequel II	mEscRob2_PacBio_HiFi_fastq_3	WGS	GENOMIC	size fractionation	26298236241		Sequel II	HiFi
Eschrichtius robustus PacBio sequencing	SRS22255942	SRR30140760	SRX25609220	Eschrichtius robustus PacBio sequencing	"Eschrichtius robustus (grey whale) genome, mEscRob2, sequence data"	PACBIO_SMRT	Sequel II	mEscRob2_PacBio_reads_2	WGS	GENOMIC	size fractionation	55414153654		Sequel II	HiFi
Eschrichtius robustus PacBio HiFi sequencing	SRS22255942	SRR30140761	SRX25609219	Eschrichtius robustus PacBio HiFi sequencing	"Eschrichtius robustus (grey whale) genome, mEscRob2, sequence data"	PACBIO_SMRT	Sequel II	mEscRob2_PacBio_HiFi_fastq_2	WGS	GENOMIC	size fractionation	19451247579		Sequel II	HiFi
Eschrichtius robustus PacBio sequencing	SRS22255942	SRR30140762	SRX25609218	Eschrichtius robustus PacBio sequencing	"Eschrichtius robustus (grey whale) genome, mEscRob2, sequence data"	PACBIO_SMRT	Sequel II	mEscRob2_PacBio_reads_1	WGS	GENOMIC	size fractionation	67328457265		Sequel II	HiFi
Eschrichtius robustus PacBio HiFi sequencing	SRS22255942	SRR30140763	SRX25609217	Eschrichtius robustus PacBio HiFi sequencing	"Eschrichtius robustus (grey whale) genome, mEscRob2, sequence data"	PACBIO_SMRT	Sequel II	mEscRob2_PacBio_HiFi_fastq_1	WGS	GENOMIC	size fractionation	18060625299		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142028	SRX25610337	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_fastq_3	WGS	GENOMIC	size fractionation	12709916194		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142029	SRX25610336	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_5mC_bam_2	WGS	GENOMIC	size fractionation	16262665258		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142030	SRX25610335	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_subreads_2	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142031	SRX25610334	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_demux_bam_2	WGS	GENOMIC	size fractionation	15445534744		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142032	SRX25610333	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_fastq_2	WGS	GENOMIC	size fractionation	15445534744		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142033	SRX25610332	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_5mC_bam_1	WGS	GENOMIC	size fractionation	19197038902		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142034	SRX25610331	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_subreads_1	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142035	SRX25610330	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_demux_bam_1	WGS	GENOMIC	size fractionation	18193300970		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142036	SRX25610329	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_5mC_bam_4	WGS	GENOMIC	size fractionation	12970477130		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142037	SRX25610328	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_subreads_4	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142038	SRX25610327	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_demux_bam_4	WGS	GENOMIC	size fractionation	11889573579		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142039	SRX25610326	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_fastq_4	WGS	GENOMIC	size fractionation	11889573579		Sequel II	HiFi
Cyclura pinguis PacBio HiFi sequencing	SRS22256921	SRR30142040	SRX25610325	Cyclura pinguis PacBio HiFi sequencing	"Cyclura pinguis (stout iguana) genome, rCycPin1, sequence data"	PACBIO_SMRT	Sequel II	rCycPin1_PacBio_HiFi_5mC_bam_3	WGS	GENOMIC	size fractionation	13325642474		Sequel II	HiFi
